patologia	I-Claim	HighQuality	
con	I-Claim	HighQuality	
una	I-Claim	HighQuality	
buona	I-Claim	HighQuality	
prognosi	I-Claim	HighQuality	
e	I-Claim	HighQuality	
ha	I-Claim	HighQuality	
un	I-Claim	HighQuality	
trattamento	I-Claim	HighQuality	
specifico	I-Claim	HighQuality	
(lenalidomide).	I-Claim	HighQuality	

2-	O		
In	B-Claim	HighQuality	
questo	I-Claim	HighQuality	
paziente	I-Claim	HighQuality	
sarebbe	I-Claim	HighQuality	
opportuno	I-Claim	HighQuality	
eseguire	I-Claim	HighQuality	
la	I-Claim	HighQuality	
tipizzazione	I-Claim	HighQuality	
HLA	I-Claim	HighQuality	
per	I-Claim	HighQuality	
organizzare	I-Claim	HighQuality	
un	I-Claim	HighQuality	
trapianto	I-Claim	HighQuality	
allogenico.	I-Claim	HighQuality	

3-	O		
Si	B-Claim	HighQuality	
tratta	I-Claim	HighQuality	
di	I-Claim	HighQuality	
un	I-Claim	HighQuality	
paziente	I-Claim	HighQuality	
con	I-Claim	HighQuality	
un	I-Claim	HighQuality	
indice	I-Claim	HighQuality	
prognostico	I-Claim	HighQuality	
internazionale	I-Claim	HighQuality	
(IPSS)	I-Claim	HighQuality	
elevato.	I-Claim	HighQuality	

4-	O		
Il	B-Claim	HighQuality	
trattamento	I-Claim	HighQuality	
in	I-Claim	HighQuality	
questo	I-Claim	HighQuality	
caso	I-Claim	HighQuality	
sarebbe	I-Claim	HighQuality	
costituito	I-Claim	HighQuality	
solo	I-Claim	HighQuality	
da	I-Claim	HighQuality	
trasfusioni.	I-Claim	HighQuality	

5-	O		
nan	O		

RISPOSTA	O		
CORRETTA:	O		
1	O		

Si	B-Premise	HighQuality	
tratta	I-Premise	HighQuality	
di	I-Premise	HighQuality	
un	I-Premise	HighQuality	
paziente	I-Premise	HighQuality	
giovane	I-Premise	HighQuality	
senza	I-Premise	HighQuality	
comorbilità	I-Premise	HighQuality	
e	O		
quindi	B-Claim	HighQuality	
candidato	I-Claim	HighQuality	
al	I-Claim	HighQuality	
trattamento	I-Claim	HighQuality	
con	I-Claim	HighQuality	
intento	I-Claim	HighQuality	
curativo,	I-Claim	HighQuality	
per	O		
cui	O		
l'opzione	B-Claim	HighQuality	
4	I-Claim	HighQuality	
è	I-Claim	HighQuality	
esclusa.	I-Claim	HighQuality	

Anche	B-Claim	HighQuality	
l'opzione	I-Claim	HighQuality	
3	I-Claim	HighQuality	
non	I-Claim	HighQuality	
è	I-Claim	HighQuality	
corretta,	I-Claim	HighQuality	
poiché	O		
non	B-Claim	HighQuality	
è	I-Claim	HighQuality	
possibile	I-Claim	HighQuality	
conoscere	I-Claim	HighQuality	
l'IPSS	I-Claim	HighQuality	
del	I-Claim	HighQuality	
paziente,	I-Claim	HighQuality	
in	O		
quanto	O		
non	B-Premise	HighQuality	
si	I-Premise	HighQuality	
conosce	I-Premise	HighQuality	
il	I-Premise	HighQuality	
numero	I-Premise	HighQuality	
di	I-Premise	HighQuality	
blasti	I-Premise	HighQuality	
e	I-Premise	HighQuality	
il	I-Premise	HighQuality	
numero	I-Premise	HighQuality	
di	I-Premise	HighQuality	
leucociti	I-Premise	HighQuality	
e	I-Premise	HighQuality	
piastrine	I-Premise	HighQuality	
per	I-Premise	HighQuality	
calcolare	I-Premise	HighQuality	
il	I-Premise	HighQuality	
rischio.	I-Premise	HighQuality	

Anche	B-Claim	HighQuality	
l'opzione	I-Claim	HighQuality	
2	I-Claim	HighQuality	
non	I-Claim	HighQuality	
è	I-Claim	HighQuality	
corretta,	I-Claim	HighQuality	
in	O		
quanto	O		
l'indicazione	B-Claim	HighQuality	
per	I-Claim	HighQuality	
il	I-Claim	HighQuality	
trapianto	I-Claim	HighQuality	
di	I-Claim	HighQuality	
midollo	I-Claim	HighQuality	
osseo	I-Claim	HighQuality	
nelle	I-Claim	HighQuality	
SMD	I-Claim	HighQuality	
è	I-Claim	HighQuality	
rappresentata	I-Claim	HighQuality	
da	I-Claim	HighQuality	
quei	I-Claim	HighQuality	
pazienti	I-Claim	HighQuality	
con	I-Claim	HighQuality	
IPSS	I-Claim	HighQuality	
alto	I-Claim	HighQuality	
o	I-Claim	HighQuality	
intermedio-2,	I-Claim	HighQuality	
e	O		
in	B-Premise	HighQuality	
questo	I-Premise	HighQuality	
caso	I-Premise	HighQuality	
non	I-Premise	HighQuality	
conosciamo	I-Premise	HighQuality	
il	I-Premise	HighQuality	
rischio,	I-Premise	HighQuality	
l'unica	I-Premise	HighQuality	
cosa	I-Premise	HighQuality	
che	I-Premise	HighQuality	
sappiamo	I-Premise	HighQuality	
del	I-Premise	HighQuality	
rischio	I-Premise	HighQuality	
è	I-Premise	HighQuality	
la	I-Premise	HighQuality	
citogenetica	I-Premise	HighQuality	
che	I-Premise	HighQuality	
è	I-Premise	HighQuality	
di	I-Premise	HighQuality	
buona	I-Premise	HighQuality	
prognosi	I-Premise	HighQuality	
e	I-Premise	HighQuality	
che	I-Premise	HighQuality	
ci	I-Premise	HighQuality	
darebbe	I-Premise	HighQuality	
0	I-Premise	HighQuality	
punti.	I-Premise	HighQuality	

Pertanto,	B-Claim	HighQuality	
la	I-Claim	HighQuality	
risposta	I-Claim	HighQuality	
corretta	I-Claim	HighQuality	
è	I-Claim	HighQuality	
la	I-Claim	HighQuality	
1,	I-Claim	HighQuality	
in	O		
quanto	O		
è	B-Claim	HighQuality	
vero	I-Claim	HighQuality	
che	I-Claim	HighQuality	
ha	I-Claim	HighQuality	
una	I-Claim	HighQuality	
citogenetica	I-Claim	HighQuality	
favorevole	I-Claim	HighQuality	
(5q-)	I-Claim	HighQuality	
e	I-Claim	HighQuality	
ha	I-Claim	HighQuality	
un	I-Claim	HighQuality	
trattamento	I-Claim	HighQuality	
specifico,	I-Claim	HighQuality	
la	I-Claim	HighQuality	
lenalidomide,	I-Claim	HighQuality	
che	I-Claim	HighQuality	
viene	I-Claim	HighQuality	
utilizzato	I-Claim	HighQuality	
anche	I-Claim	HighQuality	
in	I-Claim	HighQuality	
altre	I-Claim	HighQuality	
patologie	I-Claim	HighQuality	
come	I-Claim	HighQuality	
il	I-Claim	HighQuality	
mieloma	I-Claim	HighQuality	
multiplo.	I-Claim	HighQuality	

QUESTION	O		
TYPE:	O		
EMATOLOGIA	O		

CLINICAL	O		
CASE:	O		

Paziente	B-Premise	HighQuality	
di	I-Premise	HighQuality	
35	I-Premise	HighQuality	
anni	I-Premise	HighQuality	
che,	I-Premise	HighQuality	
a	I-Premise	HighQuality	
causa	I-Premise	HighQuality	
di	I-Premise	HighQuality	
ematemesi	I-Premise	HighQuality	
da	I-Premise	HighQuality	
ulcera,	I-Premise	HighQuality	
ha	I-Premise	HighQuality	
ricevuto	I-Premise	HighQuality	
una	I-Premise	HighQuality	
trasfusione	I-Premise	HighQuality	
di	I-Premise	HighQuality	
2	I-Premise	HighQuality	
concentrati	I-Premise	HighQuality	
di	I-Premise	HighQuality	
globuli	I-Premise	HighQuality	
rossi.	I-Premise	HighQuality	

Entro	B-Premise	HighQuality	
5-10	I-Premise	HighQuality	
minuti	I-Premise	HighQuality	
dall'inizio	I-Premise	HighQuality	
della	I-Premise	HighQuality	
trasfusione,	I-Premise	HighQuality	
compaiono	I-Premise	HighQuality	
febbre,	I-Premise	HighQuality	
brividi,	I-Premise	HighQuality	
ipotensione	I-Premise	HighQuality	
e	I-Premise	HighQuality	
dolore	I-Premise	HighQuality	
nella	I-Premise	HighQuality	
regione	I-Premise	HighQuality	
lombare.	I-Premise	HighQuality	

Quale	O		
sarebbe	O		
la	O		
diagnosi	O		
più	O		
probabile?	O		

1-	O		
Contaminazione	B-Claim	HighQuality	
batterica	I-Claim	HighQuality	
del	I-Claim	HighQuality	
sangue.	I-Claim	HighQuality	

2-	O		
Reazione	B-Claim	HighQuality	
febbrile	I-Claim	HighQuality	
secondaria	I-Claim	HighQuality	
alla	I-Claim	HighQuality	
trasfusione.	I-Claim	HighQuality	

3-	O		
Reazione	B-Claim	HighQuality	
febbrile	I-Claim	HighQuality	
dovuta	I-Claim	HighQuality	
alla	I-Claim	HighQuality	
contaminazione	I-Claim	HighQuality	
dei	I-Claim	HighQuality	
globuli	I-Claim	HighQuality	
rossi	I-Claim	HighQuality	
da	I-Claim	HighQuality	
parte	I-Claim	HighQuality	
del	I-Claim	HighQuality	
plasma.	I-Claim	HighQuality	

4-	O		
Reazione	B-Claim	HighQuality	
trasfusionale	I-Claim	HighQuality	
emolitica.	I-Claim	HighQuality	

5-	O		
nan	O		

RISPOSTA	O		
CORRETTA:	O		
4	O		

Le	B-Claim	HighQuality	
reazioni	I-Claim	HighQuality	
trasfusionali	I-Claim	HighQuality	
emolitiche	I-Claim	HighQuality	
acute	I-Claim	HighQuality	
possono	I-Claim	HighQuality	
verificarsi	I-Claim	HighQuality	
in	I-Claim	HighQuality	
pochi	I-Claim	HighQuality	
minuti.	I-Claim	HighQuality	

Clinicamente	B-Claim	HighQuality	
sono	I-Claim	HighQuality	
caratterizzate	I-Claim	HighQuality	
da	I-Claim	HighQuality	
brividi,	I-Claim	HighQuality	
febbre,	I-Claim	HighQuality	
orticaria,	I-Claim	HighQuality	
tachicardia,	I-Claim	HighQuality	
nausea	I-Claim	HighQuality	
e	I-Claim	HighQuality	
vomito,	I-Claim	HighQuality	
mal	I-Claim	HighQuality	
di	I-Claim	HighQuality	
schiena,	I-Claim	HighQuality	
emorragia	I-Claim	HighQuality	
dovuta	I-Claim	HighQuality	
a	I-Claim	HighQuality	
coagulazione	I-Claim	HighQuality	
intravascolare	I-Claim	HighQuality	
disseminata	I-Claim	HighQuality	
(CID)	I-Claim	HighQuality	
.....	I-Claim	HighQuality	

Ci	B-Premise	HighQuality	
è	I-Premise	HighQuality	
stato	I-Premise	HighQuality	
raccontato	I-Premise	HighQuality	
di	I-Premise	HighQuality	
un	I-Premise	HighQuality	
paziente	I-Premise	HighQuality	
che,	I-Premise	HighQuality	
pochi	I-Premise	HighQuality	
minuti	I-Premise	HighQuality	
dopo	I-Premise	HighQuality	
aver	I-Premise	HighQuality	
iniziato	I-Premise	HighQuality	
una	I-Premise	HighQuality	
trasfusione,	I-Premise	HighQuality	
ha	I-Premise	HighQuality	
presentato	I-Premise	HighQuality	
una	I-Premise	HighQuality	
condizione	I-Premise	HighQuality	
acuta	I-Premise	HighQuality	
e	I-Premise	HighQuality	
molto	I-Premise	HighQuality	
grave	I-Premise	HighQuality	
(con	I-Premise	HighQuality	
shock).	I-Premise	HighQuality	

Una	B-Claim	HighQuality	
situazione	I-Claim	HighQuality	
così	I-Claim	HighQuality	
acuta	I-Claim	HighQuality	
e	I-Claim	HighQuality	
grave	I-Claim	HighQuality	
si	I-Claim	HighQuality	
adatta	I-Claim	HighQuality	
solo	I-Claim	HighQuality	
all'opzione	I-Claim	HighQuality	
4	I-Claim	HighQuality	

QUESTION	O		
TYPE:	O		
EMATOLOGIA	O		

CLINICAL	O		
CASE:	O		

Donna	B-Premise	HighQuality	
di	I-Premise	HighQuality	
78	I-Premise	HighQuality	
anni	I-Premise	HighQuality	
con	I-Premise	HighQuality	
anamnesi	I-Premise	HighQuality	
di	I-Premise	HighQuality	
diabete	I-Premise	HighQuality	
di	I-Premise	HighQuality	
tipo	I-Premise	HighQuality	
2	I-Premise	HighQuality	
trattato	I-Premise	HighQuality	
con	I-Premise	HighQuality	
antidiabetici	I-Premise	HighQuality	
orali,	I-Premise	HighQuality	
HTN	I-Premise	HighQuality	
trattata	I-Premise	HighQuality	
con	I-Premise	HighQuality	
beta-bloccanti	I-Premise	HighQuality	
e	I-Premise	HighQuality	
ACE-inibitori,	I-Premise	HighQuality	
insufficienza	I-Premise	HighQuality	
cardiaca	I-Premise	HighQuality	
congestizia	I-Premise	HighQuality	
di	I-Premise	HighQuality	
grado	I-Premise	HighQuality	
1	I-Premise	HighQuality	
NYHA	I-Premise	HighQuality	
con	I-Premise	HighQuality	
LVEF	I-Premise	HighQuality	
del	I-Premise	HighQuality	
48%	I-Premise	HighQuality	
e	I-Premise	HighQuality	
attualmente	I-Premise	HighQuality	
asintomatica.	I-Premise	HighQuality	

Stato	B-Premise	HighQuality	
funzionale:	I-Premise	HighQuality	
ECOG	I-Premise	HighQuality	
0	I-Premise	HighQuality	

Storia	B-Premise	HighQuality	
di	I-Premise	HighQuality	
2	I-Premise	HighQuality	
anni	I-Premise	HighQuality	
di	I-Premise	HighQuality	
evoluzione	I-Premise	HighQuality	
di	I-Premise	HighQuality	
piccoli	I-Premise	HighQuality	
noduli	I-Premise	HighQuality	
sul	I-Premise	HighQuality	
collo.	I-Premise	HighQuality	

Biopsia	B-Premise	HighQuality	
di	I-Premise	HighQuality	
adenopatia	I-Premise	HighQuality	
cervicale:	I-Premise	HighQuality	
linfoma	I-Premise	HighQuality	
follicolare	I-Premise	HighQuality	
di	I-Premise	HighQuality	
grado	I-Premise	HighQuality	
2	I-Premise	HighQuality	

Studio	O		
di	O		
estensione:	O		
Hb	B-Premise	HighQuality	
12	I-Premise	HighQuality	
gr/dL,	I-Premise	HighQuality	
Leucociti	B-Premise	HighQuality	
6.900/microL	I-Premise	HighQuality	
(Neutrofili	I-Premise	HighQuality	
60%,	I-Premise	HighQuality	
Linfociti	I-Premise	HighQuality	
27%,	I-Premise	HighQuality	
Monociti	I-Premise	HighQuality	
6%,	I-Premise	HighQuality	
Eosinofili	I-Premise	HighQuality	
4%,	I-Premise	HighQuality	
Basofili	I-Premise	HighQuality	
4%),	I-Premise	HighQuality	
Piastrine	B-Premise	HighQuality	
220.000/microL.	I-Premise	HighQuality	

MO:	B-Premise	HighQuality	
infiltrato	I-Premise	HighQuality	
da	I-Premise	HighQuality	
linfoma	I-Premise	HighQuality	
follicolare.	I-Premise	HighQuality	

Creatinina	B-Premise	HighQuality	
1,5	I-Premise	HighQuality	
mg/dL,	I-Premise	HighQuality	
LDH	B-Premise	HighQuality	
235	I-Premise	HighQuality	
U/L,	I-Premise	HighQuality	
Beta2	B-Premise	HighQuality	
microglobulina	I-Premise	HighQuality	
2,1	I-Premise	HighQuality	
microg/mL.	I-Premise	HighQuality	

TC:	B-Premise	HighQuality	
linfadenopatie	I-Premise	HighQuality	
inferiori	I-Premise	HighQuality	
a	I-Premise	HighQuality	
3	I-Premise	HighQuality	
cm	I-Premise	HighQuality	
nei	I-Premise	HighQuality	
territori	I-Premise	HighQuality	
cervicale,	I-Premise	HighQuality	
ascellare,	I-Premise	HighQuality	
retroperitoneale,	I-Premise	HighQuality	
iliaco	I-Premise	HighQuality	
e	I-Premise	HighQuality	
inguinale;	I-Premise	HighQuality	
fegato	I-Premise	HighQuality	
e	I-Premise	HighQuality	
milza	I-Premise	HighQuality	
normali.	I-Premise	HighQuality	

Quale	O		
dei	O		
seguenti	O		
trattamenti	O		
è	O		
il	O		
più	O		
appropriato?	O		

1-	O		
Rituximab-CHOP	B-Claim	HighQuality	
(Ciclofosfamida,	I-Claim	HighQuality	
Adriamicina,	I-Claim	HighQuality	
Vincristina,	I-Claim	HighQuality	
Prednisona).	I-Claim	HighQuality	

2-	O		
Rituximab-CVP	B-Claim	HighQuality	
(Ciclofosfamide,	I-Claim	HighQuality	
Vincristina,	I-Claim	HighQuality	
Prednisone).	I-Claim	HighQuality	

3-	O		
Non	B-Claim	HighQuality	
trattare	I-Claim	HighQuality	
e	I-Claim	HighQuality	
guardare	I-Claim	HighQuality	
(aspettare	I-Claim	HighQuality	
e	I-Claim	HighQuality	
vedere).	I-Claim	HighQuality	

4-	O		
Rituxirnab-Bendamustina.	B-Claim	HighQuality	

5-	O		
nan	O		

RISPOSTA	O		
CORRETTA:	O		
3	O		

Si	B-Claim	HighQuality	
può	I-Claim	HighQuality	
discutere	I-Claim	HighQuality	
se	I-Claim	HighQuality	
iniziare	I-Claim	HighQuality	
il	I-Claim	HighQuality	
rituximab	I-Claim	HighQuality	
con	I-Claim	HighQuality	
un	I-Claim	HighQuality	
altro	I-Claim	HighQuality	
farmaco	I-Claim	HighQuality	
citostatico	I-Claim	HighQuality	
o	I-Claim	HighQuality	
in	I-Claim	HighQuality	
monoterapia,	I-Claim	HighQuality	
ma	O		
data	B-Claim	HighQuality	
la	I-Claim	HighQuality	
mancanza	I-Claim	HighQuality	
di	I-Claim	HighQuality	
benefici	I-Claim	HighQuality	
in	I-Claim	HighQuality	
termini	I-Claim	HighQuality	
di	I-Claim	HighQuality	
sopravvivenza	I-Claim	HighQuality	
con	I-Claim	HighQuality	
l'inizio	I-Claim	HighQuality	
precoce	I-Claim	HighQuality	
del	I-Claim	HighQuality	
trattamento,	I-Claim	HighQuality	
le	I-Claim	HighQuality	
linee	I-Claim	HighQuality	
guida	I-Claim	HighQuality	
NCCN	I-Claim	HighQuality	
raccomandano	I-Claim	HighQuality	
di	I-Claim	HighQuality	
aspettare	I-Claim	HighQuality	
e	I-Claim	HighQuality	
vedere,	I-Claim	HighQuality	
a	I-Claim	HighQuality	
meno	I-Claim	HighQuality	
che	I-Claim	HighQuality	
non	I-Claim	HighQuality	
siano	I-Claim	HighQuality	
soddisfatti	I-Claim	HighQuality	
i	I-Claim	HighQuality	
criteri	I-Claim	HighQuality	
GELF	I-Claim	HighQuality	
per	I-Claim	HighQuality	
iniziare	I-Claim	HighQuality	
il	I-Claim	HighQuality	
trattamento:	I-Claim	HighQuality	
criteri	I-Claim	HighQuality	
GELF	I-Claim	HighQuality	
(Follicular	I-Claim	HighQuality	
Lymphoma	I-Claim	HighQuality	
Study	I-Claim	HighQuality	
Group):	I-Claim	HighQuality	
-	O		
Coinvolgimento	O		
di	O		
≥3	O		
aree	O		
nodali,	O		
ciascuna	O		
con	O		
un	O		
diametro	O		
≥3	O		
cm.	O		

-	O		
Qualsiasi	O		
massa	O		
nodale	O		
o	O		
extranodale	O		
con	O		
diametro	O		
≥	O		
7	O		
cm.	O		

-	O		
Sintomi	O		
B.	O		

–	O		
Esplenomegalia.	O		

-	O		
Versamento	O		
pleurico	O		
o	O		
ascite.	O		

-	O		
Citopenie	O		
(leucociti	O		
<	O		
1,0	O		
x	O		
109	O		
/	O		
L	O		
e/o	O		
piastrine	O		
<	O		
100	O		
x	O		
109	O		
/	O		
L).	O		

-	O		
Leucemia	O		
(>	O		
5,0	O		
x	O		
109	O		
/L	O		
cellule	O		
maligne).	O		

QUESTION	O		
TYPE:	O		
PNEUMOLOGIA	O		
E	O		
CHIRURGIA	O		
TORACICA	O		

CLINICAL	O		
CASE:	O		

Un	B-Premise	HighQuality	
uomo	I-Premise	HighQuality	
di	I-Premise	HighQuality	
32	I-Premise	HighQuality	
anni	I-Premise	HighQuality	
proveniente	I-Premise	HighQuality	
dal	I-Premise	HighQuality	
Camerun	I-Premise	HighQuality	
si	I-Premise	HighQuality	
consulta	I-Premise	HighQuality	
per	I-Premise	HighQuality	
febbre,	I-Premise	HighQuality	
tosse	I-Premise	HighQuality	
e	I-Premise	HighQuality	
dolore	I-Premise	HighQuality	
all'emitorace	I-Premise	HighQuality	
sinistro	I-Premise	HighQuality	
da	I-Premise	HighQuality	
un	I-Premise	HighQuality	
mese.	I-Premise	HighQuality	

Ha	B-Premise	HighQuality	
assunto	I-Premise	HighQuality	
amoxicillina-acido	I-Premise	HighQuality	
clavulanico	I-Premise	HighQuality	
per	I-Premise	HighQuality	
1	I-Premise	HighQuality	
settimana	I-Premise	HighQuality	
senza	I-Premise	HighQuality	
alcun	I-Premise	HighQuality	
miglioramento	I-Premise	HighQuality	
dei	I-Premise	HighQuality	
sintomi.	I-Premise	HighQuality	

Un	B-Premise	HighQuality	
esame	I-Premise	HighQuality	
del	I-Premise	HighQuality	
sangue	I-Premise	HighQuality	
ha	I-Premise	HighQuality	
mostrato	I-Premise	HighQuality	
una	I-Premise	HighQuality	
conta	I-Premise	HighQuality	
dei	I-Premise	HighQuality	
globuli	I-Premise	HighQuality	
bianchi	I-Premise	HighQuality	
di	I-Premise	HighQuality	
8000/microL	I-Premise	HighQuality	
e	I-Premise	HighQuality	
un'emoglobina	I-Premise	HighQuality	
di	I-Premise	HighQuality	
12,8	I-Premise	HighQuality	
g/dL.	I-Premise	HighQuality	

La	B-Premise	HighQuality	
radiografia	I-Premise	HighQuality	
del	I-Premise	HighQuality	
torace	I-Premise	HighQuality	
mostra	I-Premise	HighQuality	
un	I-Premise	HighQuality	
versamento	I-Premise	HighQuality	
pleurico	I-Premise	HighQuality	
sinistro	I-Premise	HighQuality	
localizzato	I-Premise	HighQuality	
che	I-Premise	HighQuality	
occupa	I-Premise	HighQuality	
un	I-Premise	HighQuality	
terzo	I-Premise	HighQuality	
dell'emitorace.	I-Premise	HighQuality	

Una	B-Premise	HighQuality	
toracentesi	I-Premise	HighQuality	
mostra	I-Premise	HighQuality	
un	I-Premise	HighQuality	
liquido	I-Premise	HighQuality	
giallastro	I-Premise	HighQuality	
con	I-Premise	HighQuality	
le	I-Premise	HighQuality	
seguenti	I-Premise	HighQuality	
caratteristiche:	I-Premise	HighQuality	
globuli	I-Premise	HighQuality	
rossi	I-Premise	HighQuality	
2000/µL,	I-Premise	HighQuality	
leucociti	I-Premise	HighQuality	
2500/µL	I-Premise	HighQuality	
con	I-Premise	HighQuality	
il	I-Premise	HighQuality	
90%	I-Premise	HighQuality	
di	I-Premise	HighQuality	
linfociti,	I-Premise	HighQuality	
proteine	I-Premise	HighQuality	
4,9	I-Premise	HighQuality	
g/dL,	I-Premise	HighQuality	
lattato	I-Premise	HighQuality	
deidrogenasi	I-Premise	HighQuality	
550	I-Premise	HighQuality	
VIL,	I-Premise	HighQuality	
glucosio	I-Premise	HighQuality	
67	I-Premise	HighQuality	
mg/dL	I-Premise	HighQuality	
e	I-Premise	HighQuality	
assenza	I-Premise	HighQuality	
di	I-Premise	HighQuality	
cellule	I-Premise	HighQuality	
maligne	I-Premise	HighQuality	
nello	I-Premise	HighQuality	
studio	I-Premise	HighQuality	
citologico.	I-Premise	HighQuality	

Quale	O		
dei	O		
seguenti	O		
esami	O		
sarebbe	O		
più	O		
utile	O		
per	O		
diagnosticare	O		
la	O		
causa	O		
del	O		
versamento	O		
pleurico?	O		

1-	O		
Una	B-Claim	HighQuality	
tomografia	I-Claim	HighQuality	
computerizzata	I-Claim	HighQuality	
(TC)	I-Claim	HighQuality	
toracica.	I-Claim	HighQuality	

2-	O		
Misurazione	B-Claim	HighQuality	
del	I-Claim	HighQuality	
pH	I-Claim	HighQuality	
del	I-Claim	HighQuality	
liquido	I-Claim	HighQuality	
pleurico.	I-Claim	HighQuality	

3-	O		
Misurazione	B-Claim	HighQuality	
dell'adenosina	I-Claim	HighQuality	
deaminasi	I-Claim	HighQuality	
del	I-Claim	HighQuality	
liquido	I-Claim	HighQuality	
pleurico.	I-Claim	HighQuality	

4-	O		
Test	B-Claim	HighQuality	
della	I-Claim	HighQuality	
tubercolina.	I-Claim	HighQuality	

5-	O		
nan	O		

RISPOSTA	O		
CORRETTA:	O		
3	O		

Il	B-Claim	HighQuality	
sospetto	I-Claim	HighQuality	
è	I-Claim	HighQuality	
molto	I-Claim	HighQuality	
alto	I-Claim	HighQuality	
per	I-Claim	HighQuality	
il	I-Claim	HighQuality	
versamento	I-Claim	HighQuality	
pleurico	I-Claim	HighQuality	
tubercoloso,	I-Claim	HighQuality	
in	O		
un	B-Premise	HighQuality	
paziente	I-Premise	HighQuality	
giovane	I-Premise	HighQuality	
proveniente	I-Premise	HighQuality	
da	I-Premise	HighQuality	
un'area	I-Premise	HighQuality	
con	I-Premise	HighQuality	
un	I-Premise	HighQuality	
alto	I-Premise	HighQuality	
tasso	I-Premise	HighQuality	
di	I-Premise	HighQuality	
TB,	I-Premise	HighQuality	
un	I-Premise	HighQuality	
essudato	I-Premise	HighQuality	
linfocitario	I-Premise	HighQuality	
che	I-Premise	HighQuality	
indica	I-Premise	HighQuality	
TB,	I-Premise	HighQuality	
linfoma	I-Premise	HighQuality	
o	I-Premise	HighQuality	
tumore.	I-Premise	HighQuality	

Tumore	B-Claim	HighQuality	
improbabile	I-Claim	HighQuality	
a	I-Claim	HighQuality	
causa	I-Claim	HighQuality	
dell'età,	I-Claim	HighQuality	
citologia	I-Claim	HighQuality	
negativa.	I-Claim	HighQuality	

Potrebbe	B-Claim	HighQuality	
trattarsi	I-Claim	HighQuality	
di	I-Claim	HighQuality	
un	I-Claim	HighQuality	
linfoma,	I-Claim	HighQuality	
ma	I-Claim	HighQuality	
non	I-Claim	HighQuality	
c'è	I-Claim	HighQuality	
evidenza	I-Claim	HighQuality	
di	I-Claim	HighQuality	
patologia	I-Claim	HighQuality	
nodale	I-Claim	HighQuality	
associata.	I-Claim	HighQuality	

Un'elevata	B-Claim	HighQuality	
adenosina	I-Claim	HighQuality	
deaminasi	I-Claim	HighQuality	
nella	I-Claim	HighQuality	
LP	I-Claim	HighQuality	
indicherebbe	I-Claim	HighQuality	
con	I-Claim	HighQuality	
elevata	I-Claim	HighQuality	
sicurezza	I-Claim	HighQuality	
una	I-Claim	HighQuality	
TB	I-Claim	HighQuality	
pleurica,	I-Claim	HighQuality	
sebbene	B-Claim	HighQuality	
la	I-Claim	HighQuality	
diagnosi	I-Claim	HighQuality	
debba	I-Claim	HighQuality	
essere	I-Claim	HighQuality	
confermata	I-Claim	HighQuality	
dalla	I-Claim	HighQuality	
biopsia	I-Claim	HighQuality	
pleurica,	I-Claim	HighQuality	
in	I-Claim	HighQuality	
quanto	I-Claim	HighQuality	
può	I-Claim	HighQuality	
verificarsi	I-Claim	HighQuality	
anche	I-Claim	HighQuality	
in	I-Claim	HighQuality	
linfomi	I-Claim	HighQuality	
ed	I-Claim	HighQuality	
empiemi	I-Claim	HighQuality	
di	I-Claim	HighQuality	
altra	I-Claim	HighQuality	
origine.	I-Claim	HighQuality	

QUESTION	O		
TYPE:	O		
NEUROLOGIA	O		
E	O		
NEUROCHIRURGIA	O		

CLINICAL	O		
CASE:	O		

Una	B-Premise	HighQuality	
donna	I-Premise	HighQuality	
di	I-Premise	HighQuality	
85	I-Premise	HighQuality	
anni	I-Premise	HighQuality	
si	I-Premise	HighQuality	
presenta	I-Premise	HighQuality	
per	I-Premise	HighQuality	
stanchezza	I-Premise	HighQuality	
e	I-Premise	HighQuality	
debolezza,	I-Premise	HighQuality	
soprattutto	I-Premise	HighQuality	
al	I-Premise	HighQuality	
mattino.	I-Premise	HighQuality	

A	B-Premise	HighQuality	
volte	I-Premise	HighQuality	
è	I-Premise	HighQuality	
instabile	I-Premise	HighQuality	
sui	I-Premise	HighQuality	
piedi	I-Premise	HighQuality	
e	I-Premise	HighQuality	
deve	I-Premise	HighQuality	
sedersi	I-Premise	HighQuality	
per	I-Premise	HighQuality	
ritrovare	I-Premise	HighQuality	
l'equilibrio.	I-Premise	HighQuality	

In	B-Premise	HighQuality	
due	I-Premise	HighQuality	
occasioni	I-Premise	HighQuality	
ha	I-Premise	HighQuality	
dovuto	I-Premise	HighQuality	
sedersi	I-Premise	HighQuality	
per	I-Premise	HighQuality	
evitare	I-Premise	HighQuality	
di	I-Premise	HighQuality	
cadere,	I-Premise	HighQuality	
ma	I-Premise	HighQuality	
nega	I-Premise	HighQuality	
i	I-Premise	HighQuality	
sintomi	I-Premise	HighQuality	
di	I-Premise	HighQuality	
vertigini.	I-Premise	HighQuality	

Ha	B-Premise	HighQuality	
la	I-Premise	HighQuality	
pressione	I-Premise	HighQuality	
alta,	I-Premise	HighQuality	
l'incontinenza	I-Premise	HighQuality	
urinaria	I-Premise	HighQuality	
e	I-Premise	HighQuality	
l'osteoartrite.	I-Premise	HighQuality	

Il	B-Premise	HighQuality	
trattamento	I-Premise	HighQuality	
