
2- O
Trisomy B-Claim
13 I-Claim
(Patau's I-Claim
syndrome). I-Claim

3- O
Trisomy B-Claim
21 I-Claim
(Down I-Claim
syndrome). I-Claim

4- O
Trisomy B-Claim
9. I-Claim

5- O
nan O

CORRECT O
ANSWER: O
1 O

You B-Claim
are I-Claim
faithfully I-Claim
describing I-Claim
an I-Claim
Edwards' I-Claim
syndrome. I-Claim

Although B-Claim
the I-Claim
cardiopathies I-Claim
and I-Claim
the I-Claim
alteration I-Claim
of I-Claim
the I-Claim
foot I-Claim
that I-Claim
he I-Claim
describes I-Claim
are I-Claim
common I-Claim
to I-Claim
several I-Claim
chromosomopathies, I-Claim
the I-Claim
alteration I-Claim
of I-Claim
the I-Claim
fingers I-Claim
and I-Claim
toes I-Claim
is I-Claim
very I-Claim
characteristic I-Claim
of I-Claim
Edwards' I-Claim
syndrome. I-Claim

QUESTION O
TYPE: O
PEDIATRICS O

CLINICAL O
CASE: O

The O
appearance O
of O
a B-Premise
high I-Premise
fever I-Premise
of I-Premise
39°C I-Premise
in I-Premise
a I-Premise
10-month-old I-Premise
infant I-Premise
that I-Premise
abruptly I-Premise
subsides I-Premise
after I-Premise
3-5 I-Premise
days, I-Premise
followed I-Premise
by I-Premise
a I-Premise
cephalocaudal I-Premise
morbilliform I-Premise
exanthema I-Premise
with I-Premise
enanthema I-Premise
consisting I-Premise
of I-Premise
reddish I-Premise
papules I-Premise
on I-Premise
the I-Premise
palate, I-Premise
and I-Premise
resolving I-Premise
within I-Premise
a I-Premise
week, I-Premise
associated I-Premise
with I-Premise
good I-Premise
general I-Premise
condition, I-Premise
is O
usually O
caused O
by: O

1- O
Parvovirus B-Claim
B19. I-Claim

2- O
Herpes B-Claim
virus I-Claim
type I-Claim
6. I-Claim

3- O
Coxackie B-Claim
A16 I-Claim
virus. I-Claim

4- O
Primoinfection B-Claim
by I-Claim
Epstein-Barr I-Claim
virus. I-Claim

5- O
nan O

CORRECT O
ANSWER: O
2 O

The O
question O
of O
exanthematous O
diseases O
that O
pediatricians O
and O
MIR O
exam O
takers O
like O
so O
much. O

By O
the B-Premise
picture I-Premise
of I-Premise
high I-Premise
fever I-Premise
of I-Premise
several I-Premise
days I-Premise
that I-Premise
suddenly I-Premise
subsides I-Premise
with I-Premise
the I-Premise
appearance I-Premise
of I-Premise
a I-Premise
rash, I-Premise
we I-Premise
have I-Premise
a I-Premise
sudden I-Premise
exanthem, I-Premise
caused O
by O
Herpes B-Claim
virus I-Claim
type I-Claim
6 I-Claim
(remember O
the O
mnemonic O
rule O
of O
"sudden O
Hexanthem"). O

Parvovirus B-Claim
B19 I-Claim
is I-Claim
the I-Claim
cause I-Claim
of I-Claim
erythema I-Claim
infectiosum I-Claim
or I-Claim
"fifth I-Claim
disease", I-Claim
whose I-Claim
characteristic I-Claim
rash I-Claim
is I-Claim
on I-Claim
the I-Claim
cheeks, I-Claim
giving I-Claim
the I-Claim
appearance I-Claim
of I-Claim
a I-Claim
slapped I-Claim
face. I-Claim

Coxackie B-Claim
A16 I-Claim
causes I-Claim
herpangina I-Claim
and I-Claim
also I-Claim
boca-mano-pie I-Claim
disease, I-Claim
which I-Claim
presents I-Claim
an I-Claim
initially I-Claim
macular I-Claim
rash, I-Claim
which I-Claim
does I-Claim
not I-Claim
respect I-Claim
palms I-Claim
or I-Claim
soles I-Claim
and I-Claim
evolves I-Claim
into I-Claim
bursting I-Claim
vesicles. I-Claim

Finally, O
EBV B-Claim
infection I-Claim
produces I-Claim
a I-Claim
mononucleosis I-Claim
syndrome I-Claim
with I-Claim
high I-Claim
fever I-Claim
lasting I-Claim
several I-Claim
days, I-Claim
with I-Claim
pharyngeal I-Claim
erythema I-Claim
and I-Claim
grayish I-Claim
exudates I-Claim
on I-Claim
the I-Claim
tonsils. I-Claim

It B-Claim
can I-Claim
present I-Claim
if I-Claim
penicillins I-Claim
are I-Claim
given I-Claim
to I-Claim
treat I-Claim
it I-Claim
(when I-Claim
confused I-Claim
with I-Claim
a I-Claim
streptococcal I-Claim
pharyngotonsillitis) I-Claim
a I-Claim
generalized I-Claim
exanthema. I-Claim

In B-Claim
addition, I-Claim
it I-Claim
also I-Claim
presents I-Claim
with I-Claim
fatigue, I-Claim
hepatic I-Claim
inflammation I-Claim
with I-Claim
increased I-Claim
transaminases I-Claim
and I-Claim
splenomegaly. I-Claim

QUESTION O
TYPE: O
PEDIATRICS O

CLINICAL O
CASE: O

A B-Premise
5-month-old I-Premise
infant I-Premise
exclusively I-Premise
breastfed I-Premise
until I-Premise
the I-Premise
present, I-Premise
who I-Premise
due I-Premise
to I-Premise
maternal I-Premise
work I-Premise
was I-Premise
introduced I-Premise
a I-Premise
bottle I-Premise
with I-Premise
formula I-Premise
and I-Premise
a I-Premise
few I-Premise
days I-Premise
ago I-Premise
was I-Premise
added I-Premise
cereals I-Premise
with I-Premise
and I-Premise
without I-Premise
gluten. I-Premise

Family B-Premise
history: I-Premise
28-year-old I-Premise
mother I-Premise
with I-Premise
asthma, I-Premise
32-year-old I-Premise
healthy I-Premise
father I-Premise
and I-Premise
5-year-old I-Premise
brother I-Premise
with I-Premise
celiac I-Premise
disease I-Premise
and I-Premise
atopic I-Premise
dermatitis. I-Premise

As B-Premise
personal I-Premise
history, I-Premise
pregnancy I-Premise
without I-Premise
incidents I-Premise
and I-Premise
delivery I-Premise
by I-Premise
cesarean I-Premise
section, I-Premise
having I-Premise
been I-Premise
offered I-Premise
a I-Premise
bottle I-Premise
with I-Premise
starter I-Premise
formula I-Premise
on I-Premise
the I-Premise
first I-Premise
day I-Premise
of I-Premise
life I-Premise
in I-Premise
the I-Premise
maternity I-Premise
ward. I-Premise

Since B-Premise
a I-Premise
few I-Premise
days I-Premise
ago I-Premise
she I-Premise
starts I-Premise
with I-Premise
abdominal I-Premise
distension, I-Premise
diarrhea I-Premise
stools, I-Premise
refusal I-Premise
to I-Premise
feed, I-Premise
peribuccal I-Premise
erythema I-Premise
with I-Premise
longer I-Premise
duration I-Premise
after I-Premise
bottle I-Premise
feeding I-Premise
and I-Premise
lately I-Premise
vomiting I-Premise
after I-Premise
feeding, I-Premise
tolerating I-Premise
well I-Premise
the I-Premise
breast. I-Premise

What O
is O
the O
most O
probable O
diagnosis? O

1- O
Celiac B-Claim
disease. I-Claim

2- O
Acute B-Claim
gastroenteritis. I-Claim

3- O
Cow's B-Claim
milk I-Claim
protein I-Claim
allergy. I-Claim

4- O
Bottle B-Claim
allergy. I-Claim

5- O
nan O

CORRECT O
ANSWER: O
3 O

Child B-Premise
with I-Premise
multiple I-Premise
family I-Premise
history I-Premise
of I-Premise
allergy I-Premise
(asthma, I-Premise
atopy), I-Premise
who I-Premise
has I-Premise
received I-Premise
artificial I-Premise
milk I-Premise
in I-Premise
the I-Premise
first I-Premise
hours I-Premise
of I-Premise
life I-Premise
(sensitization I-Premise
to I-Premise
cow's I-Premise
milk I-Premise
protein) I-Premise
and I-Premise
who, I-Premise
coinciding I-Premise
with I-Premise
the I-Premise
intake I-Premise
of I-Premise
artificial I-Premise
milk, I-Premise
starts I-Premise
digestive I-Premise
symptoms I-Premise
and I-Premise
exanthema I-Premise
= O
APLV. B-Claim

QUESTION O
TYPE: O
OPHTHALMOLOGY O

CLINICAL O
CASE: O

A B-Premise
52-year-old I-Premise
woman I-Premise
consults I-Premise
for I-Premise
having I-Premise
noticed I-Premise
during I-Premise
the I-Premise
previous I-Premise
week I-Premise
a I-Premise
yellowish I-Premise
discoloration I-Premise
of I-Premise
the I-Premise
conjunctivae. I-Premise

She B-Premise
does I-Premise
not I-Premise
refer I-Premise
to I-Premise
risky I-Premise
sexual I-Premise
behavior I-Premise
or I-Premise
epidemiological I-Premise
history I-Premise
of I-Premise
risk I-Premise
of I-Premise
viral I-Premise
hepatitis. I-Premise

She B-Premise
does I-Premise
not I-Premise
consume I-Premise
alcohol I-Premise
or I-Premise
hepatotoxic I-Premise
drugs. I-Premise

She B-Premise
reports I-Premise
a I-Premise
one-year I-Premise
history I-Premise
of I-Premise
generalized I-Premise
pruritus, I-Premise
asthenia, I-Premise
dry I-Premise
mouth I-Premise
and I-Premise
absence I-Premise
of I-Premise
lacrimation I-Premise
with I-Premise
no I-Premise
known I-Premise
cause. I-Premise

Rest B-Premise
of I-Premise
the I-Premise
anamnesis I-Premise
without I-Premise
pathological I-Premise
data. I-Premise

Physical B-Premise
examination I-Premise
showed I-Premise
scratching I-Premise
lesions I-Premise
conjunctival I-Premise
jaundice I-Premise
and I-Premise
non-painful I-Premise
hepatomegaly. I-Premise

The O
patient O
brings O
a O
blood O
test O
carried O
out O
in O
his O
company O
with O
the O
following O
pathological O
results: O
total B-Premise
bilirubin I-Premise
3 I-Premise
mg/dl I-Premise
alkaline I-Premise
phosphatase I-Premise
400 I-Premise
UI I-Premise
sedimentation I-Premise
rate I-Premise
40 I-Premise
mm I-Premise
at I-Premise
the I-Premise
first I-Premise
hour. I-Premise

Indicate O
which O
would O
be O
the O
best O
recommendation O
to O
establish O
the O
etiological O
diagnosis O
of O
the O
patient's O
condition: O

1- O
Anti-mitochondrial B-Claim
antibodies. I-Claim

2- O
Study B-Claim
of I-Claim
iron I-Claim
metabolism. I-Claim

3- O
Study B-Claim
of I-Claim
copper I-Claim
metabolism. I-Claim

4- O
Hepatic B-Claim
MRI. I-Claim

5- O
Serology B-Claim
of I-Claim
virus I-Claim
B I-Claim
and I-Claim
virus I-Claim
C. I-Claim

CORRECT O
ANSWER: O
1 O

A B-Premise
middle-aged I-Premise
woman I-Premise
with I-Premise
Sjögren's-like I-Premise
symptoms I-Premise
(absence I-Premise
of I-Premise
lacrimation, I-Premise
dry I-Premise
mouth), I-Premise
with I-Premise
hyperbilirubinemia, I-Premise
jaundice I-Premise
and I-Premise
hepatomegaly, I-Premise
makes I-Premise
us I-Premise
think I-Premise
of I-Premise
primary I-Premise
biliary I-Premise
cirrhosis. I-Premise

To B-Claim
diagnose I-Claim
it I-Claim
we I-Claim
will I-Claim
use I-Claim
antimitochondrial I-Claim
antibodies I-Claim
(AMA I-Claim
IgG). I-Claim

Therefore, B-Claim
it I-Claim
would I-Claim
be I-Claim
answer I-Claim
1. I-Claim

QUESTION O
TYPE: O
PSYCHIATRY O

CLINICAL O
CASE: O

A B-Premise
26-year-old I-Premise
single I-Premise
man I-Premise
is I-Premise
brought I-Premise
in I-Premise
by I-Premise
his I-Premise
family I-Premise
because I-Premise
he I-Premise
has I-Premise
been I-Premise
refusing I-Premise
to I-Premise
leave I-Premise
his I-Premise
home I-Premise
for I-Premise
3 I-Premise
months. I-Premise

The B-Premise
reason I-Premise
given I-Premise
by I-Premise
the I-Premise
patient I-Premise
is I-Premise
the I-Premise
belief I-Premise
that I-Premise
he I-Premise
has I-Premise
an I-Premise
asymmetrical I-Premise
jaw I-Premise
and I-Premise
a I-Premise
crooked I-Premise
face. I-Premise

According B-Premise
to I-Premise
the I-Premise
patient, I-Premise
this I-Premise
situation I-Premise
is I-Premise
progressive I-Premise
and I-Premise
he I-Premise
looks I-Premise
more I-Premise
and I-Premise
more I-Premise
deformed I-Premise
when I-Premise
he I-Premise
looks I-Premise
in I-Premise
the I-Premise
mirror. I-Premise

He B-Premise
is I-Premise
ashamed I-Premise
of I-Premise
his I-Premise
appearance, I-Premise
so I-Premise
he I-Premise
does I-Premise
not I-Premise
want I-Premise
to I-Premise
go I-Premise
out, I-Premise
he I-Premise
gets I-Premise
very I-Premise
anxious I-Premise
when I-Premise
he I-Premise
sees I-Premise
his I-Premise
image I-Premise
and I-Premise
he I-Premise
cannot I-Premise
stop I-Premise
thinking I-Premise
about I-Premise
his I-Premise
deformity I-Premise
all I-Premise
day I-Premise
long. I-Premise

He B-Premise
has I-Premise
consulted I-Premise
several I-Premise
maxillofacial I-Premise
surgeons I-Premise
but I-Premise
they I-Premise
tell I-Premise
him I-Premise
that I-Premise
he I-Premise
does I-Premise
not I-Premise
have I-Premise
facial I-Premise
asymmetry I-Premise
and I-Premise
refer I-Premise
him I-Premise
to I-Premise
a I-Premise
psychiatrist. I-Premise

The O
patient's O
diagnosis O
is: O

1- O
Major B-Claim
depressive I-Claim
disorder I-Claim
with I-Claim
delusional I-Claim
ideas I-Claim
incongruent I-Claim
with I-Claim
mood. I-Claim

2- O
Obsessive-compulsive B-Claim
disorder. I-Claim

3- O
Paranoid B-Claim
schizophrenia. I-Claim

4- O
Body B-Claim
dysmorphic I-Claim
disorder. I-Claim

5- O
nan O

CORRECT O
ANSWER: O
4 O

Another O
simple O
question O
with O
an O
immediate O
answer, O
which O
offers O
no O
doubt. O

It B-Premise
describes I-Premise
a I-Premise
patient I-Premise
worried I-Premise
about I-Premise
a I-Premise
non-existent I-Premise
physical I-Premise
defect, I-Premise
whose I-Premise
concern I-Premise
distresses I-Premise
him I-Premise
and I-Premise
prevents I-Premise
him I-Premise
from I-Premise
leaving I-Premise
the I-Premise
house. I-Premise

As B-Claim
a I-Claim
psychiatry I-Claim
resident, I-Claim
I I-Claim
wish I-Claim
the I-Claim
MIR I-Claim
questions I-Claim
in I-Claim
my I-Claim
specialty I-Claim
were I-Claim
a I-Claim
bit I-Claim
more I-Claim
thought-provoking I-Claim
and I-Claim
in-depth, I-Claim
although I-Claim
I I-Claim
know I-Claim
that I-Claim
the I-Claim
seconds I-Claim
you I-Claim
will I-Claim
have I-Claim
saved I-Claim
by I-Claim
marking I-Claim
the I-Claim
fourth I-Claim
one I-Claim
directly I-Claim
are I-Claim
very I-Claim
valuable. I-Claim

QUESTION O
TYPE: O
PSYCHIATRY O

CLINICAL O
CASE: O

A B-Premise
patient I-Premise
presents I-Premise
with I-Premise
a I-Premise
long I-Premise
history I-Premise
of I-Premise
multiple I-Premise
physical I-Premise
symptoms: I-Premise
memory I-Premise
loss, I-Premise
headache, I-Premise
dizziness, I-Premise
vomiting, I-Premise
genital I-Premise
pain, I-Premise
limb I-Premise
pain, I-Premise
abdominal I-Premise
distention, I-Premise
and I-Premise
menstrual I-Premise
irregularities. I-Premise

The B-Premise
various I-Premise
medical I-Premise
examinations I-Premise
have I-Premise
ruled I-Premise
out I-Premise
any I-Premise
medical I-Premise
illness. I-Premise

Which O
of O
the O
following O
is O
most O
likely O
to O
be O
the O
case? O

1- O
Conversive B-Claim
disorder. I-Claim

2- O
Hypochondriac B-Claim
disorder. I-Claim

3- O
Somatization B-Claim
disorder. I-Claim

4- O
Dissociative B-Claim
disorder. I-Claim

5- O
nan O

CORRECT O
ANSWER: O
3 O

According B-Claim
to I-Claim
ICD-10 I-Claim
the I-Claim
criteria I-Claim
for I-Claim
diagnosing I-Claim
Somatization I-Claim
Disorder I-Claim
(F45.0) I-Claim
are: O
A. O

History B-Claim
of I-Claim
multiple I-Claim
physical I-Claim
symptoms, I-Claim
which I-Claim
begins I-Claim
before I-Claim
age I-Claim
30, I-Claim
persists I-Claim
for I-Claim
several I-Claim
years, I-Claim
and I-Claim
compels I-Claim
seeking I-Claim
medical I-Claim
attention I-Claim
or I-Claim
causes I-Claim
significant I-Claim
impairment I-Claim
socially, I-Claim
occupationally, I-Claim
or I-Claim
in I-Claim
other I-Claim
important I-Claim
areas I-Claim
of I-Claim
the I-Claim
individual's I-Claim
activity. I-Claim

B. O

All B-Claim
of I-Claim
the I-Claim
following I-Claim
criteria I-Claim
must I-Claim
be I-Claim
met, I-Claim
and I-Claim
each I-Claim
symptom I-Claim
can I-Claim
occur I-Claim
at I-Claim
any I-Claim
time I-Claim
during I-Claim
the I-Claim
disturbance: I-Claim
1. O

Four B-Claim
painful I-Claim
symptoms: I-Claim
history I-Claim
of I-Claim
pain I-Claim
related I-Claim
to I-Claim
at I-Claim
least I-Claim
four I-Claim
areas I-Claim
of I-Claim
the I-Claim
body I-Claim
or I-Claim
four I-Claim
functions I-Claim
(e.g., I-Claim
head, I-Claim
abdomen, I-Claim
back, I-Claim
joints, I-Claim
extremities, I-Claim
chest, I-Claim
rectum; I-Claim
during I-Claim
menstruation, I-Claim
sexual I-Claim
intercourse, I-Claim
or I-Claim
urination). I-Claim

Two B-Claim
gastrointestinal I-Claim
symptoms: I-Claim
history I-Claim
of I-Claim
at I-Claim
least I-Claim
two I-Claim
gastrointestinal I-Claim
symptoms I-Claim
other I-Claim
than I-Claim
pain I-Claim
(e.g., I-Claim
nausea, I-Claim
bloating, I-Claim
vomiting I-Claim
[not I-Claim
during I-Claim
pregnancy], I-Claim
diarrhea, I-Claim
or I-Claim
intolerance I-Claim
to I-Claim
different I-Claim
foods). I-Claim

3. O

A B-Claim
sexual I-Claim
symptom: I-Claim
history I-Claim
of I-Claim
at I-Claim
least I-Claim
one I-Claim
sexual I-Claim
or I-Claim
reproductive I-Claim
symptom I-Claim
other I-Claim
than I-Claim
pain I-Claim
(e.g., I-Claim
sexual I-Claim
indifference, I-Claim
erectile I-Claim
or I-Claim
ejaculatory I-Claim
dysfunction, I-Claim
irregular I-Claim
menses, I-Claim
excessive I-Claim
menstrual I-Claim
leakage, I-Claim
vomiting I-Claim
during I-Claim
pregnancy). I-Claim

4. O

A B-Claim
pseudoneurological I-Claim
symptom: I-Claim
History I-Claim
of I-Claim
at I-Claim
least I-Claim
one I-Claim
symptom I-Claim
or I-Claim
deficit I-Claim
suggestive I-Claim
of I-Claim
a I-Claim
neurological I-Claim
disorder I-Claim
not I-Claim
limited I-Claim
to I-Claim
pain I-Claim
(conversion I-Claim
symptoms I-Claim
of I-Claim
the I-Claim
type I-Claim
of I-Claim
impaired I-Claim
psychomotor I-Claim
coordination I-Claim
or I-Claim
balance, I-Claim
localized I-Claim
muscle I-Claim
paralysis I-Claim
or I-Claim
weakness, I-Claim
difficulty I-Claim
swallowing, I-Claim
lump-in-throat I-Claim
sensation, I-Claim
aphonia, I-Claim
urinary I-Claim
retention, I-Claim
hallucinations, I-Claim
loss I-Claim
of I-Claim
tactile I-Claim
and I-Claim
painful I-Claim
sensation, I-Claim
diplopia, I-Claim
blindness, I-Claim
deafness, I-Claim
seizures; I-Claim
dissociative I-Claim
symptoms I-Claim
such I-Claim
as I-Claim
amnesia; I-Claim
or I-Claim
loss I-Claim
of I-Claim
consciousness I-Claim
other I-Claim
than I-Claim
fainting). I-Claim

C. O

Either O
of O
the O
following O
two O
characteristics: O
1. O

Upon O
adequate O
examination, O
none O
of O
the O
symptoms O
in O
Criterion O
B O
can O
be O
explained O
by O
the O
presence O
of O
a O
known O
medical O
illness O
or O
by O
the O
direct O
effects O
of O
a O
substance O
(e.g., O
drugs O
or O
medication). O

2. O

If O
a O
medical O
illness O
is O
present, O
the O
physical O
symptoms O
or O
social O
or O
occupational O
impairment O
are O
excessive O
compared O
to O
what O
would O
be O
expected O
from O
the O
history, O
physical O
examination, O
or O
laboratory O
findings. O

D. O

The O
symptoms O
are O
not O
intentionally O
produced O
and O
are O
not O
simulated O
(unlike O
in O
factitious O
disorder O
and O
simulation). O

Everything B-Claim
fits I-Claim
with I-Claim
what I-Claim
is I-Claim
described I-Claim
in I-Claim
the I-Claim
statement. I-Claim

Conversive B-Claim
or I-Claim
dissociative I-Claim
disorder I-Claim
is I-Claim
ruled I-Claim
out I-Claim
because O
these B-Claim
are I-Claim
usually I-Claim
related I-Claim
to I-Claim
psychological I-Claim
factors, I-Claim
associated I-Claim
with I-Claim
the I-Claim
symptom I-Claim
or I-Claim
deficit I-Claim
(not I-Claim
deliberate). I-Claim

The B-Claim
onset I-Claim
or I-Claim
exacerbation I-Claim
of I-Claim
the I-Claim
condition I-Claim
is I-Claim
preceded I-Claim
by I-Claim
conflicts I-Claim
or I-Claim
other I-Claim
triggers, I-Claim
which I-Claim
is I-Claim
not I-Claim
mentioned I-Claim
in I-Claim
the I-Claim
statement. I-Claim

Neither B-Claim
would I-Claim
it I-Claim
be I-Claim
a I-Claim
hypochondriacal I-Claim
disorder I-Claim
because O
this B-Claim
implies I-Claim
a I-Claim
preoccupation I-Claim
and I-Claim
fear I-Claim
of I-Claim
having, I-Claim
or I-Claim
the I-Claim
conviction I-Claim
of I-Claim
having, I-Claim
a I-Claim
serious I-Claim
illness I-Claim
based I-Claim
on I-Claim
the I-Claim
personal I-Claim
interpretation I-Claim
of I-Claim
somatic I-Claim
symptoms. I-Claim

But B-Claim
it I-Claim
does I-Claim
not I-Claim
involve I-Claim
physical I-Claim
signs I-Claim
or I-Claim
symptoms. I-Claim

QUESTION O
TYPE: O
PSYCHIATRY O

CLINICAL O
CASE: O

Mariano B-Premise
is I-Premise
a I-Premise
53-year-old I-Premise
man I-Premise
who I-Premise
comes I-Premise
to I-Premise
your I-Premise
office I-Premise
reporting I-Premise
that I-Premise
he I-Premise
has I-Premise
been I-Premise
feeling I-Premise
very I-Premise
unwell I-Premise
for I-Premise
several I-Premise
years. I-Premise

He B-Premise
relates I-Premise
his I-Premise
discomfort I-Premise
to I-Premise
a I-Premise
behavior I-Premise
that I-Premise
he I-Premise
finds I-Premise
absurd I-Premise
but I-Premise
that I-Premise
he I-Premise
is I-Premise
unable I-Premise
to I-Premise
avoid. I-Premise

This B-Premise
behavior, I-Premise
which I-Premise
she I-Premise
always I-Premise
does I-Premise
when I-Premise
she I-Premise
comes I-Premise
home I-Premise
from I-Premise
work, I-Premise
consists I-Premise
of I-Premise
turning I-Premise
the I-Premise
doorknob I-Premise
of I-Premise
the I-Premise
bathroom I-Premise
on I-Premise
the I-Premise
upper I-Premise
floor I-Premise
of I-Premise
the I-Premise
house I-Premise
before I-Premise
doing I-Premise
anything I-Premise
else, I-Premise
even I-Premise
before I-Premise
greeting I-Premise
her I-Premise
family. I-Premise

Sometimes B-Premise
he I-Premise
has I-Premise
tried I-Premise
to I-Premise
resist I-Premise
doing I-Premise
this I-Premise
but I-Premise
has I-Premise
only I-Premise
succeeded I-Premise
in I-Premise
distressing I-Premise
himself I-Premise
and I-Premise
delaying I-Premise
the I-Premise
behavior I-Premise
for I-Premise
a I-Premise
few I-Premise
minutes. I-Premise

This O
behavior O
that O
Mariano O
performs O
in O
an O
incoercible O
and O
automatic O
way O
is O
what O
is O
called: O

1- O
Obsessive-compulsive B-Claim
disorder. I-Claim

2- O
Obsession. B-Claim

3- O
Impulsion. B-Claim

4- O
Compulsion. B-Claim

5- O
nan O

CORRECT O
ANSWER: O
4 O

In B-Claim
this I-Claim
question I-Claim
they I-Claim
ask I-Claim
for I-Claim
the I-Claim
name I-Claim
of I-Claim
the I-Claim
symptom, I-Claim
not I-Claim
the I-Claim
disease, I-Claim
so O
therefore B-Claim
the I-Claim
correct I-Claim
answer I-Claim
is I-Claim
compulsion. I-Claim

According B-Claim
to I-Claim
the I-Claim
DSM-5, I-Claim
a I-Claim
compulsion I-Claim
is I-Claim
a I-Claim
repetitive I-Claim
behavior I-Claim
(e.g., I-Claim
washing I-Claim
hands, I-Claim
tidying I-Claim
up, I-Claim
checking I-Claim
things) I-Claim
or I-Claim
mental I-Claim
act I-Claim
(e.g., I-Claim
praying, I-Claim
counting, I-Claim
repeating I-Claim
words I-Claim
silently) I-Claim
that I-Claim
the I-Claim
subject I-Claim
performs I-Claim
in I-Claim
response I-Claim
to I-Claim
an I-Claim
obsession I-Claim
or I-Claim
in I-Claim
accordance I-Claim
with I-Claim
rules I-Claim
that I-Claim
must I-Claim
be I-Claim
rigidly I-Claim
enforced. I-Claim

The B-Claim
goal I-Claim
of I-Claim
the I-Claim
behaviors I-Claim
or I-Claim
mental I-Claim
acts I-Claim
is I-Claim
to I-Claim
prevent I-Claim
or I-Claim
decrease I-Claim
anxiety I-Claim
or I-Claim
discomfort, I-Claim
or I-Claim
to I-Claim
avoid I-Claim
some I-Claim
feared I-Claim
event I-Claim
or I-Claim
situation; I-Claim
however, B-Claim
these I-Claim
behaviors I-Claim
or I-Claim
mental I-Claim
acts I-Claim
are I-Claim
not I-Claim
realistically I-Claim
connected I-Claim
with I-Claim
those I-Claim
intended I-Claim
to I-Claim
neutralize I-Claim
or I-Claim
prevent I-Claim
or I-Claim
are I-Claim
clearly I-Claim
excessive. I-Claim

QUESTION O
TYPE: O
TRAUMATOLOGY O
AND O
ORTHOPEDICS O

CLINICAL O
CASE: O

You B-Premise
assess I-Premise
a I-Premise
66-year-old I-Premise
patient I-Premise
with I-Premise
accentuated I-Premise
groin I-Premise
pain I-Premise
with I-Premise
prolonged I-Premise
standing I-Premise
a I-Premise
few I-Premise
days I-Premise
a I-Premise
month. I-Premise

A B-Premise
plain I-Premise
radiograph I-Premise
of I-Premise
the I-Premise
hips I-Premise
shows I-Premise
narrowing I-Premise
of I-Premise
the I-Premise
femoroacetabular I-Premise
joint I-Premise
space, I-Premise
sclerosis I-Premise
and I-Premise
osteophytes. I-Premise

What O
is O
your O
attitude? O

1- O
I B-Claim
make I-Claim
the I-Claim
diagnosis I-Claim
of I-Claim
coxarthrosis I-Claim
and I-Claim
send I-Claim
to I-Claim
the I-Claim
traumatologist I-Claim
to I-Claim
place I-Claim
a I-Claim
hip I-Claim
prosthesis. I-Claim

2- O
Start B-Claim
treatment I-Claim
with I-Claim
weak I-Claim
opioids I-Claim
that I-Claim
have I-Claim
shown I-Claim
evidence I-Claim
of I-Claim
halting I-Claim
disease I-Claim
progression. I-Claim

3- O
I B-Claim
instigate I-Claim
treatment I-Claim
with I-Claim
paracetamol, I-Claim
explain I-Claim
that I-Claim
the I-Claim
evolution I-Claim
is I-Claim
very I-Claim
variable I-Claim
and I-Claim
the I-Claim
surgical I-Claim
indication I-Claim
depends I-Claim
on I-Claim
functionality I-Claim
and I-Claim
pain I-Claim
control. I-Claim

4- O
Because B-Claim
of I-Claim
the I-Claim
radiological I-Claim
features I-Claim
described, I-Claim
I I-Claim
need I-Claim
a I-Claim
hip I-Claim
MRI I-Claim
before I-Claim
making I-Claim
a I-Claim
therapeutic I-Claim
decision. I-Claim

5- O
nan O

CORRECT O
ANSWER: O
3 O

You B-Claim
present I-Claim
with I-Claim
coxarthrosis I-Claim
(no B-Claim
further I-Claim
imaging I-Claim
tests I-Claim
are I-Claim
needed), I-Claim
and O
conservative B-Claim
options I-Claim
are I-Claim
exhausted I-Claim
before I-Claim
opting I-Claim
for I-Claim
surgical I-Claim
treatment. I-Claim

Weak B-Claim
opioids I-Claim
are I-Claim
not I-Claim
the I-Claim
initial I-Claim
treatment I-Claim
of I-Claim
choice. I-Claim

QUESTION O
TYPE: O
TRAUMATOLOGY O
AND O
ORTHOPEDICS O

CLINICAL O
CASE: O

You B-Premise
evaluate I-Premise
a I-Premise
66-year-old I-Premise
patient I-Premise
with I-Premise
groin I-Premise
pain I-Premise
accentuated I-Premise
by I-Premise
prolonged I-Premise
standing I-Premise
a I-Premise
few I-Premise
days I-Premise
a I-Premise
month. I-Premise

A B-Premise
plain I-Premise
radiograph I-Premise
of I-Premise
the I-Premise
hips I-Premise
shows I-Premise
narrowing I-Premise
of I-Premise
the I-Premise
femoroacetabular I-Premise
joint I-Premise
space, I-Premise
sclerosis I-Premise
and I-Premise
osteophytes. I-Premise

What O
is O
your O
approach? O

1- O
I B-Claim
make I-Claim
the I-Claim
diagnosis I-Claim
of I-Claim
coxarthrosis I-Claim
and I-Claim
send I-Claim
to I-Claim
the I-Claim
traumatologist I-Claim
to I-Claim
place I-Claim
a I-Claim
hip I-Claim
prosthesis. I-Claim

2- O
Start B-Claim
treatment I-Claim
with I-Claim
weak I-Claim
opioids I-Claim
that I-Claim
have I-Claim
shown I-Claim
evidence I-Claim
in I-Claim
stopping I-Claim
the I-Claim
progression I-Claim
of I-Claim
the I-Claim
disease. I-Claim

3- O
